              0.47317   0.20388   0.00000   0.00000   0.00000   0.00000
             -5.06472  -0.06886   0.00000   0.00000   0.00000   0.00000
              0.00000   0.00000   1.59225   0.43250   0.00000   0.00000
              0.00000   0.00000   5.85772   2.21914   0.00000   0.00000
              0.00000   0.00000   0.00000   0.00000   1.00000   0.00000
              0.00000   0.00000   0.00000   0.00000   0.00000   1.00000

