 -0.5000000      1.4867210E-05
 -0.4900000      2.4389605E-05
 -0.4800000      3.9613049E-05
 -0.4700000      6.3698310E-05
 -0.4600000      1.0140853E-04
 -0.4500000      1.5983771E-04
 -0.4400000      2.4942489E-04
 -0.4300000      3.8535238E-04
 -0.4200000      5.8943027E-04
 -0.4100000      8.9261681E-04
 -0.4000000      1.3383023E-03
 -0.3900000      1.9865548E-03
 -0.3800000      2.9194711E-03
 -0.3700000      4.2478037E-03
 -0.3600000      6.1190217E-03
 -0.3500000      8.7268222E-03
 -0.3400000      1.2322195E-02
 -0.3300000      1.7225686E-02
 -0.3200000      2.3840874E-02
 -0.3100000      3.2668196E-02
 -0.3000000      4.4318482E-02
 -0.2900000      5.9525300E-02
 -0.2800000      7.9154529E-02
 -0.2700000      0.1042093    
 -0.2600000      0.1358296    
 -0.2500000      0.1752831    
 -0.2400000      0.2239453    
 -0.2300000      0.2832703    
 -0.2200000      0.3547460    
 -0.2100000      0.4398359    
 -0.2000000      0.5399095    
 -0.1900000      0.6561583    
 -0.1800000      0.7895017    
 -0.1700000      0.9404906    
 -0.1600000       1.109208    
 -0.1500000       1.295176    
 -0.1400000       1.497274    
 -0.1300000       1.713686    
 -0.1200000       1.941861    
 -0.1100000       2.178522    
 -9.9999994E-02   2.419708    
 -9.0000004E-02   2.660852    
 -8.0000013E-02   2.896915    
 -7.0000023E-02   3.122539    
 -6.0000002E-02   3.332246    
 -5.0000012E-02   3.520653    
 -4.0000021E-02   3.682701    
 -3.0000001E-02   3.813878    
 -2.0000011E-02   3.910427    
 -1.0000020E-02   3.969525    
  0.0000000E+00   3.989423    
  9.9999905E-03   3.969525    
  1.9999981E-02   3.910427    
  2.9999971E-02   3.813879    
  3.9999962E-02   3.682702    
  5.0000012E-02   3.520653    
  6.0000002E-02   3.332246    
  6.9999993E-02   3.122540    
  7.9999983E-02   2.896916    
  8.9999974E-02   2.660853    
  9.9999964E-02   2.419708    
  0.1100000       2.178522    
  0.1200000       1.941861    
  0.1300000       1.713686    
  0.1400000       1.497275    
  0.1500000       1.295176    
  0.1600000       1.109209    
  0.1700000      0.9404915    
  0.1800000      0.7895017    
  0.1900000      0.6561583    
  0.2000000      0.5399098    
  0.2100000      0.4398362    
  0.2200000      0.3547463    
  0.2300000      0.2832707    
  0.2400000      0.2239453    
  0.2500000      0.1752831    
  0.2600000      0.1358297    
  0.2700000      0.1042094    
  0.2800000      7.9154588E-02
  0.2900000      5.9525412E-02
  0.3000000      4.4318482E-02
  0.3100000      3.2668196E-02
  0.3200000      2.3840897E-02
  0.3300000      1.7225703E-02
  0.3400000      1.2322207E-02
  0.3500000      8.7268436E-03
  0.3600000      6.1190305E-03
  0.3700000      4.2478037E-03
  0.3800000      2.9194711E-03
  0.3900000      1.9865574E-03
  0.4000000      1.3383043E-03
  0.4100000      8.9261850E-04
  0.4200000      5.8943196E-04
  0.4300000      3.8535238E-04
  0.4400000      2.4942489E-04
  0.4500000      1.5983771E-04
  0.4600000      1.0140872E-04
  0.4700000      6.3698433E-05
  0.4800000      3.9613089E-05
  0.4899999      2.4389698E-05
  0.5000000      1.4867210E-05
