32
   2.148961189278237      5.8494067156785282E-04  9.7386247753638981E-08
  2.5852399786727572E-08  4.2121656614625756E-09   5.512428875399269    
   11.30117350125177      5.5127480142698583E-04  8.2742552109855191E-07
  1.3564306926863991E-07  2.2083737331296151E-08   12.78351220758969    
   27.68272793372159      4.2345258879055870E-04  3.8021038908878243E-06
  3.2835334872459347E-07  5.3250275040206820E-08   19.95816438400415    
   51.16923710138507      2.4916735349209305E-04  7.5827856329736644E-06
  5.8690655766044902E-07  9.4141193042395274E-08   26.98910982236640    
   81.60963035395556      1.2560091529849563E-04  9.5870396378103661E-06
  8.7310731242314073E-07  1.3694553856338321E-07   33.86730406499656    
   118.8614621809737      6.0214047577254084E-05  9.5999887568789702E-06
  1.1302462624782603E-06  1.7089590889068146E-07   40.61966386311290    
   162.8286158216431      2.8144777325809282E-05  8.4077534776299866E-06
  1.3027884419448849E-06  1.8729244102563791E-07   47.31238081946318    
   213.5017560173908      1.2501877926825916E-05  6.7138060802097459E-06
  1.3595776964469997E-06  1.8406901912897732E-07   54.05314147569554    
   271.0008171768738      4.9106314372575373E-06  4.9835297217735045E-06
  1.3018515907155329E-06  1.6559015377839300E-07   60.99321533721305    
   335.6201633884034      1.3565956400659995E-06  3.4693555916376271E-06
  1.1551005301606981E-06  1.3898188220510981E-07   68.33099600453712    
   407.8787613350022     -1.5326238357812490E-07  2.2705159651111062E-06
  9.5568417116754813E-07  1.1069016904657908E-07   76.31880429394766    
   488.5796329747611     -6.5206512547283665E-07  1.3935975577945043E-06
  7.3975001705210736E-07  8.4879189992402710E-08   85.27502133629780    
   578.8851530813584     -6.8854288751135551E-07  7.9727517392901471E-07
  5.3625031792604124E-07  6.3348534189612554E-08   95.60414407531220    
   680.4178176643020     -5.5058816448092097E-07  4.2083256565508136E-07
  3.6371636945766346E-07  4.6220691686747736E-08   107.8284064890691    
   795.4006326841460     -3.7957767252369692E-07  2.0158285004692945E-07
  2.3014640746769820E-07  3.2822577478834486E-08   122.6365618258252    
   926.8584447083161     -2.3479295363577209E-07  8.5001574856232300E-08
  1.3511808314914026E-07  2.2387287079442133E-08   140.9589050636704    
   1078.913409291070     -1.3222599809321356E-07  2.9411276902384052E-08
  7.2937228300751426E-08  1.4388289740615554E-08   164.0837969945275    
   1257.228072903655     -6.8045401406811654E-08  6.4715447182322291E-09
  3.5685517599763775E-08  8.5257895967643603E-09   193.8420993350668    
   1469.685212341694     -3.1903400908229006E-08 -1.0040963321200778E-09
  1.5474465954721471E-08  4.5496165801617641E-09   232.9066209827110    
   1727.458373847487     -1.3509796332818707E-08 -2.2683054723635895E-09
  5.7355694078899820E-09  2.1247945907031852E-09   285.2935142746207    
   2046.749267079997     -5.0891736809936903E-09 -1.6653297306521353E-09
  1.7033904862588376E-09  8.2982151108961406E-10   357.2326315961639    
   2451.708942033277     -1.6651052526973876E-09 -8.8311506197368933E-10
  3.5169208727817202E-10  2.4397249051231239E-10   458.7429244423278    
   2979.558788599119     -4.5566031292069354E-10 -3.7362027575338663E-10
  2.9163167575270005E-11  3.3391042945735642E-11   606.6269047545982    
   3690.025806286285     -9.7827700114033429E-11 -1.2796282863094727E-10
 -4.6937537506560904E-12 -1.5926797388168143E-11   830.5013345632297    
   4683.802277164078     -1.4438642557485038E-11 -3.4924244101873792E-11
  2.1589109361781025E-12 -1.4495338405859666E-11   1185.818020420227    
   6141.426733443608     -8.9037613094543181E-13 -7.3251741588644051E-12
  2.9655152851325780E-12 -6.1197183189745518E-12   1784.486853418028    
   8413.155961885820      1.3915266351005396E-13 -1.1098622654415056E-12
  1.0759578857559325E-12 -1.5826378876367353E-12   2875.108275661856    
   12253.45615953937      3.5528539801171348E-14 -1.0869373909042055E-13
  1.7112967559343439E-13 -2.3531775454387408E-13   5085.080463680807    
   19542.99303077144      2.7363061059410409E-15 -5.5360959741646404E-15
  9.9398443643624537E-15 -1.6004398758674437E-14   10307.91229580637    
   36123.61049421246      6.4577548105428366E-17 -9.3564814679242662E-17
  7.4233947944588581E-17 -2.9177351196845809E-16   26043.71276682467    
   88486.40354897130      1.9613037112254897E-19 -1.8855196072532633E-19
 -5.8597632034384124E-19 -2.9995587001530268E-19   100092.9014056177    
   465341.6038541684      2.3635727612269533E-24 -1.5758801002245262E-24
 -1.5125030953247242E-23  3.2827941921821006E-24   1193676.829097786    
