81
0.01973   4.79321
19.7497   4.24632
39.4797   3.04635
59.2097   1.89387
78.9397   1.08779
98.6697   0.602411
118.4   0.329247
138.13   0.179554
157.86   0.0981096
177.59   0.0537526
197.32   0.0295089
217.05   0.0162119
236.78   0.00890225
256.51   0.0048827
276.24   0.00267692
295.97   0.00147155
315.7   0.000816644
335.43   0.00046313
355.16   0.000273378
374.89   0.000171599
394.62   0.000116376
414.35   8.53898e-05
434.08   6.68208e-05
453.81   5.45462e-05
473.54   4.54982e-05
493.27   3.82146e-05
513   3.20302e-05
532.73   2.66504e-05
552.46   2.19519e-05
572.19   1.78856e-05
591.92   1.44158e-05
611.65   1.14933e-05
631.38   9.06116e-06
651.11   7.06666e-06
670.84   5.45769e-06
690.57   4.17624e-06
710.3   3.16345e-06
730.03   2.37042e-06
749.76   1.75923e-06
769.49   1.29553e-06
789.22   9.45827e-07
808.95   6.82444e-07
828.68   4.86727e-07
848.41   3.451e-07
868.14   2.44247e-07
887.87   1.71768e-07
907.6   1.19434e-07
927.33   8.30565e-08
947.06   5.9185e-08
966.79   4.35661e-08
986.52   3.26532e-08
1006.25   2.49803e-08
1025.98   2.01978e-08
1045.71   1.75011e-08
1065.44   1.5734e-08
1085.17   1.4262e-08
1104.9   1.31276e-08
1124.63   1.23068e-08
1144.36   1.14685e-08
1164.09   1.05658e-08
1183.82   9.80183e-09
1203.55   9.28548e-09
1223.28   8.67125e-09
1243.01   7.61814e-09
1262.74   6.53823e-09
1282.47   5.86479e-09
1302.2   5.62889e-09
1321.93   5.3202e-09
1341.66   4.38471e-09
1361.39   3.36736e-09
1381.12   2.8252e-09
1400.85   2.77362e-09
1420.58   2.93748e-09
1440.31   2.48478e-09
1460.04   1.61337e-09
1479.77   1.15572e-09
1499.5   1.03682e-09
1519.23   1.32188e-09
1538.96   1.59466e-09
1558.69   1.05003e-09
1578.42   4.74984e-10
