32
   1.826617010886502      5.8540539576006695E-04  2.2505015668925930E-08
  3.2751385432739255E-09 -1.3057449563640534E-09   4.685564544089379    
   9.605997476064006      5.6071483543615272E-04  5.9717440185262736E-07
  1.7220684118812102E-08 -6.8623240305677826E-09   10.86598537645124    
   23.53031874366335      4.5933476469137279E-04  2.9289059873895850E-06
  4.2144776207175702E-08 -1.6753149982755082E-08   16.96443972640353    
   43.49385153617731      2.9841211880830188E-04  6.4624614094242047E-06
  7.7686925913298787E-08 -3.0668909801798014E-08   22.94074334901144    
   69.36818580086223      1.6431426446165290E-04  8.9511121355307460E-06
  1.2308196310528906E-07 -4.7911609210342465E-08   28.78720845524708    
   101.0322428538277      8.4747220854796547E-05  9.6512937221775577E-06
  1.7674274493056955E-07 -6.7246411247721696E-08   34.52671428364597    
   138.4043234483967      4.2735742181076962E-05  9.0433848301903850E-06
  2.3557138819518649E-07 -8.6884069244722537E-08   40.21552369654371    
   181.4764926147822      2.0984554107584687E-05  7.7332246667201231E-06
  2.9434228641331544E-07 -1.0464364492158006E-07   45.94517025434121    
   230.3506946003427      9.6973363131048817E-06  6.1756850751903532E-06
  3.4582894122150662E-07 -1.1825893832420324E-07   51.84423303663109    
   285.2771388801429      3.8938219882729335E-06  4.6605544459428297E-06
  3.8207800977375913E-07 -1.2576348121689552E-07   58.08134660385655    
   346.6969471347518      1.0263769391323337E-06  3.3422793509571552E-06
  3.9650318988504330E-07 -1.2588950994353587E-07   64.87098364985552    
   415.2926880285469     -2.5823213663971294E-07  2.2808996289831679E-06
  3.8592271775198623E-07 -1.1839416187061344E-07   72.48376813585313    
   492.0523801191547     -7.0761146823201430E-07  1.4789883270844210E-06
  3.5164938466399309E-07 -1.0421017978486341E-07   81.26352246401537    
   578.3551450146567     -7.4515474992127390E-07  9.0803270981672634E-07
  2.9919117906819028E-07 -8.5343630969340024E-08   91.65414551570873    
   676.0905377815241     -6.1002159552880569E-07  5.2533309913639373E-07
  2.3674617240472940E-07 -6.4500437689722053E-08   104.2410775519514    
   787.8296780020687     -4.3146503775903423E-07  2.8473005224085488E-07
  1.7313364303114446E-07 -4.4500945813743299E-08   119.8150693041199    
   917.0763978974094     -2.7182998016099089E-07  1.4353716553854260E-07
  1.1588181933325259E-07 -2.7629548261751345E-08   139.4712274453484    
   1068.643861968107     -1.5363468351260963E-07  6.6643390435213302E-08
  6.9947616064677582E-08 -1.5136997261913504E-08   164.7657844348068    
   1249.232430490440     -7.7585099951988995E-08  2.8079750047369749E-08
  3.7229965707364341E-08 -7.0995450634552009E-09   197.9706278353043    
   1468.339617770364     -3.4603331787535855E-08  1.0489812751640772E-08
  1.6847836100700055E-08 -2.6903962356857377E-09   242.4994871334276    
   1739.736877017998     -1.3373078925761447E-08  3.3470610004188848E-09
  6.0428972827371709E-09 -6.9955435292103292E-10   303.6477368567393    
   2083.952600728285     -4.3504163481461399E-09  8.5584538921966607E-10
  1.4052109211136923E-09 -1.8926027842584207E-11   389.9314857759787    
   2532.624970309251     -1.1377611771158585E-09  1.5322730046587749E-10
 -3.2969697793754696E-11  1.0707747398580239E-10   515.6328690414085    
   3136.521935343342     -2.2004616897857361E-10  1.0741256695767457E-11
 -2.2427668517095062E-10  7.3254151188215490E-11   705.9261343787452    
   3981.231935589466     -2.5485322181723783E-11 -3.2972013304459165E-12
 -1.2304300205518772E-10  2.9951875338485738E-11   1007.945317357193    
   5220.212723427067     -3.0656575971831778E-14 -1.2295431497361635E-12
 -3.9522038925793445E-11  8.3029179250146366E-12   1516.813825405324    
   7151.182567602947      5.1177230035809197E-13 -1.9317285017709175E-13
 -7.9448979395200678E-12  1.5004755811669799E-12   2443.842034312578    
   10415.43773560847      7.0585199958715160E-14 -1.6782964419288577E-14
 -8.9557120514251890E-13  1.5355881321717630E-13   4322.318394128686    
   16611.54407615573      3.1544065304081304E-15 -7.7601805930397825E-16
 -4.2047551259932424E-14  6.3946806398272739E-15   8761.725451435413    
   30705.06892008059      2.4815503329507988E-17 -1.2303230248243005E-17
 -3.3984612022152960E-16  3.0483029559116824E-17   22137.15585180097    
   75213.44301662560     -4.0077134306084700E-20 -2.0514292192895470E-20
  9.5768937935316200E-19 -2.4939647122141032E-19   85078.96619477502    
   395540.3632760431     -1.0804165292910050E-24 -1.3209541285255359E-25
  2.3555796135077160E-23 -4.9692662674179625E-24   1014625.304733119    
