81 139
0.01973
7.72043 0.0704521
7.82033 0.857177
7.92033 0.729873
8.02033 0.626387
8.12033 0.547474
8.22033 0.48552
8.32033 0.435375
8.42033 0.393768
8.52033 0.358565
8.62033 0.328314
8.72033 0.30199
8.82033 0.278849
8.92033 0.258333
9.02033 0.240013
9.12033 0.223555
9.22033 0.208691
9.32033 0.195207
9.42033 0.182924
9.52033 0.171697
9.62033 0.161402
9.72033 0.151936
10.7203 0.088036
11.7203 0.0549549
12.7203 0.0360663
13.7203 0.0245737
14.7203 0.0172483
15.7203 0.0124064
16.7203 0.00910969
17.7203 0.00680867
18.7203 0.00516814
19.7203 0.00397689
20.7203 0.00309756
21.7203 0.0024391
22.7203 0.00193966
23.7203 0.00155644
24.7203 0.00125928
25.7203 0.00102665
26.7203 0.000842917
27.7203 0.000696632
28.7203 0.000579284
29.7203 0.000484492
30.7203 0.000407422
31.7203 0.000344383
32.7203 0.000292526
33.7203 0.000249642
34.7203 0.000213998
35.7203 0.000184232
36.7203 0.000159261
37.7203 0.000138223
38.7203 0.000120424
39.7203 0.000105308
40.7203 9.24203e-05
41.7203 8.1394e-05
42.7203 7.19272e-05
43.7203 6.37724e-05
44.7203 5.67253e-05
45.7203 5.06164e-05
46.7203 4.5305e-05
47.7203 4.06734e-05
48.7203 3.66228e-05
49.7203 3.30706e-05
50.7203 2.99467e-05
51.7203 2.71922e-05
52.7203 2.4757e-05
53.7203 2.25987e-05
54.7203 2.0681e-05
55.7203 1.8973e-05
56.7203 1.74482e-05
57.7203 1.60838e-05
58.7203 1.48601e-05
59.7203 1.37601e-05
60.7203 1.27692e-05
61.7203 1.18744e-05
62.7203 1.10647e-05
63.7203 1.03304e-05
64.7203 9.6629e-06
65.7203 9.05489e-06
66.7203 8.49991e-06
67.7203 7.9923e-06
68.7203 7.52711e-06
69.7203 7.1e-06
70.7203 6.70716e-06
71.7203 6.3452e-06
72.7203 6.01112e-06
73.7203 5.70227e-06
74.7203 5.41626e-06
75.7203 5.15095e-06
76.7203 4.90443e-06
77.7203 4.67497e-06
78.7203 4.46102e-06
79.7203 4.26118e-06
80.7203 4.07421e-06
81.7203 3.89898e-06
82.7203 3.73451e-06
83.7203 3.57989e-06
84.7203 3.43434e-06
85.7203 3.29716e-06
86.7203 3.1677e-06
87.7203 3.04542e-06
88.7203 2.92981e-06
89.7203 2.8204e-06
