  -10.00000      1.6589430E-09
  -9.800000      3.0379415E-09
  -9.600000      5.5078782E-09
  -9.400000      9.8866204E-09
  -9.200000      1.7569796E-08
  -9.000000      3.0913121E-08
  -8.800000      5.3848805E-08
  -8.600000      9.2868014E-08
  -8.400000      1.5856776E-07
  -8.200000      2.6805216E-07
  -8.000000      4.4862213E-07
  -7.800000      7.4335981E-07
  -7.600000      1.2194803E-06
  -7.400000      1.9806489E-06
  -7.200000      3.1849092E-06
  -7.000000      5.0704266E-06
  -6.800000      7.9918709E-06
  -6.600000      1.2471231E-05
  -6.400000      1.9267583E-05
  -6.200000      2.9471488E-05
  -6.000000      4.4630840E-05
  -5.800000      6.6915112E-05
  -5.600000      9.9327692E-05
  -5.400000      1.4597336E-04
  -5.200000      2.1239009E-04
  -5.000000      3.0595082E-04
  -4.800000      4.3634095E-04
  -4.600000      6.1610946E-04
  -4.400000      8.6128397E-04
  -4.200000      1.1920438E-03
  -4.000000      1.6334091E-03
  -3.800000      2.2159221E-03
  -3.600000      2.9762653E-03
  -3.400000      3.9577237E-03
  -3.200000      5.2104662E-03
  -3.000000      6.7914827E-03
  -2.800000      8.7641440E-03
  -2.600000      1.1197264E-02
  -2.400000      1.4163513E-02
  -2.200000      1.7737295E-02
  -2.000000      2.1991789E-02
  -1.800000      2.6995473E-02
  -1.600000      3.2807894E-02
  -1.400000      3.9475095E-02
  -1.200000      4.7024541E-02
  -1.000000      5.5460416E-02
 -0.8000002      6.4758785E-02
 -0.6000004      7.4863710E-02
 -0.3999996      8.5684314E-02
 -0.1999998      9.7093038E-02
  0.0000000E+00  0.1089261    
  0.1999998      0.1209854    
  0.3999996      0.1330426    
  0.6000004      0.1448458    
  0.8000002      0.1561270    
   1.000000      0.1666123    
   1.200000      0.1760326    
   1.400000      0.1841351    
   1.600000      0.1906939    
   1.800000      0.1955214    
   2.000000      0.1984763    
   2.200000      0.1994711    
   2.400000      0.1984763    
   2.600000      0.1955213    
   2.800000      0.1906939    
   3.000000      0.1841351    
   3.200000      0.1760327    
   3.400000      0.1666123    
   3.600000      0.1561270    
   3.800000      0.1448458    
   4.000000      0.1330426    
   4.200000      0.1209854    
   4.400000      0.1089261    
   4.600000      9.7093008E-02
   4.800000      8.5684292E-02
   5.000000      7.4863739E-02
   5.200000      6.4758807E-02
   5.400000      5.5460438E-02
   5.600000      4.7024526E-02
   5.800000      3.9475076E-02
   6.000000      3.2807913E-02
   6.200001      2.6995458E-02
   6.400000      2.1991806E-02
   6.600000      1.7737288E-02
   6.799999      1.4163530E-02
   7.000000      1.1197264E-02
   7.200001      8.7641403E-03
   7.400000      6.7914869E-03
   7.600000      5.2104639E-03
   7.799999      3.9577293E-03
   8.000000      2.9762653E-03
   8.200001      2.2159212E-03
   8.400000      1.6334098E-03
   8.600000      1.1920432E-03
   8.799999      8.6128514E-04
   9.000000      6.1610946E-04
   9.200001      4.3634055E-04
   9.400000      3.0595114E-04
   9.600000      2.1238987E-04
   9.799999      1.4597364E-04
   10.00000      9.9327692E-05
