 -0.15000E-01 -0.48000E-01  0.40144E-01  0.54507E-01 -0.60000E-02  0.16500E-01
 -0.15000E-01 -0.46000E-01  0.25825E-01  0.54300E-01 -0.11128E-01  0.24400E-01
 -0.15000E-01 -0.44000E-01  0.11353E-01  0.54607E-01 -0.11128E-01  0.29643E-01
 -0.15000E-01 -0.42000E-01 -0.41003E-02  0.54252E-01 -0.11128E-01  0.30726E-01
 -0.15000E-01 -0.40000E-01 -0.21971E-01  0.53900E-01 -0.11128E-01  0.30657E-01
 -0.15000E-01 -0.38000E-01 -0.45588E-01  0.54109E-01 -0.11128E-01  0.30661E-01
 -0.15000E-01 -0.36000E-01 -0.51588E-01  0.53600E-01 -0.11128E-01  0.30661E-01
 -0.15000E-01 -0.34000E-01 -0.51588E-01  0.53500E-01 -0.11128E-01  0.30661E-01
 -0.15000E-01 -0.32000E-01 -0.51588E-01  0.53400E-01 -0.11128E-01  0.30661E-01
 -0.15000E-01 -0.30000E-01 -0.51588E-01  0.53300E-01 -0.11128E-01  0.30661E-01
 -0.15000E-01 -0.28000E-01 -0.50999E-01  0.53308E-01 -0.11128E-01  0.30661E-01
 -0.15000E-01 -0.26000E-01 -0.50747E-01  0.53183E-01 -0.11128E-01  0.30661E-01
 -0.15000E-01 -0.24000E-01 -0.50653E-01  0.53183E-01 -0.11128E-01  0.30597E-01
 -0.15000E-01 -0.22000E-01 -0.50559E-01  0.53089E-01 -0.11128E-01  0.30533E-01
 -0.15000E-01 -0.20000E-01 -0.50371E-01  0.53089E-01 -0.11128E-01  0.30468E-01
 -0.15000E-01 -0.18000E-01 -0.50277E-01  0.52995E-01 -0.11128E-01  0.30468E-01
 -0.15000E-01 -0.16000E-01 -0.50183E-01  0.52902E-01 -0.11128E-01  0.30404E-01
 -0.15000E-01 -0.14000E-01 -0.50089E-01  0.52902E-01 -0.11128E-01  0.30340E-01
 -0.15000E-01 -0.12000E-01 -0.49902E-01  0.52808E-01 -0.11128E-01  0.30275E-01
 -0.15000E-01 -0.10000E-01 -0.49808E-01  0.52808E-01 -0.11128E-01  0.30211E-01
 -0.15000E-01 -0.80000E-02 -0.49714E-01  0.52714E-01 -0.11128E-01  0.30147E-01
 -0.15000E-01 -0.60000E-02 -0.49620E-01  0.52714E-01 -0.11128E-01  0.30083E-01
 -0.15000E-01 -0.40000E-02 -0.49432E-01  0.52526E-01 -0.11128E-01  0.30018E-01
 -0.15000E-01 -0.20000E-02 -0.49338E-01  0.52432E-01 -0.11128E-01  0.29954E-01
 -0.15000E-01  0.00000E+00 -0.49244E-01  0.52244E-01 -0.11128E-01  0.29890E-01
 -0.15000E-01  0.20000E-02 -0.49150E-01  0.52150E-01 -0.11128E-01  0.29697E-01
 -0.15000E-01  0.40000E-02 -0.49056E-01  0.52056E-01 -0.11128E-01  0.29568E-01
 -0.15000E-01  0.60000E-02 -0.48922E-01  0.51868E-01 -0.11128E-01  0.29440E-01
 -0.15000E-01  0.80000E-02 -0.48832E-01  0.51838E-01 -0.11128E-01  0.29263E-01
 -0.15000E-01  0.10000E-01 -0.48733E-01  0.51650E-01 -0.11128E-01  0.29263E-01
 -0.15000E-01  0.12000E-01 -0.48627E-01  0.51492E-01 -0.11128E-01  0.29186E-01
 -0.15000E-01  0.14000E-01 -0.48529E-01  0.51398E-01 -0.11128E-01  0.29186E-01
 -0.15000E-01  0.16000E-01 -0.48430E-01  0.51210E-01 -0.11128E-01  0.29110E-01
 -0.15000E-01  0.18000E-01 -0.48332E-01  0.51116E-01 -0.11128E-01  0.29033E-01
 -0.15000E-01  0.20000E-01 -0.48241E-01  0.51086E-01 -0.11128E-01  0.28957E-01
 -0.15000E-01  0.22000E-01 -0.48059E-01  0.50838E-01 -0.11128E-01  0.28880E-01
 -0.15000E-01  0.24000E-01 -0.47968E-01  0.49398E-01 -0.11128E-01  0.28803E-01
 -0.15000E-01  0.26000E-01 -0.47877E-01  0.48052E-01 -0.11128E-01  0.28803E-01
 -0.15000E-01  0.28000E-01 -0.47786E-01  0.46707E-01 -0.11128E-01  0.28803E-01
 -0.15000E-01  0.30000E-01 -0.47703E-01  0.45331E-01 -0.11128E-01  0.28727E-01
 -0.15000E-01  0.32000E-01 -0.47604E-01  0.43921E-01 -0.11128E-01  0.28727E-01
 -0.15000E-01  0.34000E-01 -0.47536E-01  0.41075E-01 -0.11128E-01  0.28604E-01
 -0.15000E-01  0.36000E-01 -0.47377E-01  0.38207E-01 -0.11128E-01  0.28604E-01
 -0.15000E-01  0.38000E-01 -0.47226E-01  0.35207E-01 -0.11128E-01  0.28579E-01
 -0.15000E-01  0.40000E-01 -0.47173E-01  0.25625E-01 -0.11128E-01  0.28379E-01
 -0.15000E-01  0.42000E-01 -0.47014E-01  0.18053E-01 -0.11128E-01  0.28379E-01
 -0.15000E-01  0.44000E-01 -0.46879E-01  0.14900E-01 -0.11128E-01  0.28264E-01
 -0.15000E-01  0.46000E-01 -0.46966E-01  0.50051E-02 -0.11128E-01  0.28200E-01
 -0.15000E-01  0.48000E-01 -0.46834E-01 -0.97757E-03 -0.11128E-01  0.28200E-01
 -0.15000E-01  0.50000E-01 -0.46734E-01 -0.65147E-02 -0.11128E-01  0.28067E-01
 -0.13846E-01 -0.48000E-01  0.40650E-01  0.54613E-01 -0.60000E-02  0.16500E-01
 -0.13846E-01 -0.46000E-01  0.26085E-01  0.54613E-01 -0.11916E-01  0.24029E-01
 -0.13846E-01 -0.44000E-01  0.11447E-01  0.54990E-01 -0.12507E-01  0.28953E-01
 -0.13846E-01 -0.42000E-01 -0.41641E-02  0.54665E-01 -0.12507E-01  0.30037E-01
 -0.13846E-01 -0.40000E-01 -0.22731E-01  0.54000E-01 -0.12507E-01  0.30029E-01
 -0.13846E-01 -0.38000E-01 -0.44962E-01  0.54643E-01 -0.12507E-01  0.30029E-01
 -0.13846E-01 -0.36000E-01 -0.51875E-01  0.53800E-01 -0.12507E-01  0.30018E-01
 -0.13846E-01 -0.34000E-01 -0.51687E-01  0.53747E-01 -0.12507E-01  0.30018E-01
 -0.13846E-01 -0.32000E-01 -0.51593E-01  0.53653E-01 -0.12507E-01  0.30018E-01
 -0.13846E-01 -0.30000E-01 -0.51499E-01  0.53559E-01 -0.12507E-01  0.30018E-01
 -0.13846E-01 -0.28000E-01 -0.51311E-01  0.53465E-01 -0.12507E-01  0.30018E-01
 -0.13846E-01 -0.26000E-01 -0.51281E-01  0.53589E-01 -0.12507E-01  0.30018E-01
 -0.13846E-01 -0.24000E-01 -0.51029E-01  0.53371E-01 -0.12507E-01  0.30018E-01
 -0.13846E-01 -0.22000E-01 -0.50935E-01  0.53277E-01 -0.12507E-01  0.30018E-01
