 -0.30769E-01 -0.48000E-01  0.39150E-01  0.55435E-01 -0.10000E-02  0.36200E-01
 -0.30769E-01 -0.46000E-01  0.19582E-01  0.55431E-01 -0.10000E-02  0.36339E-01
 -0.30769E-01 -0.44000E-01 -0.35000E-02  0.55446E-01 -0.10000E-02  0.36742E-01
 -0.30769E-01 -0.42000E-01 -0.28900E-01  0.55453E-01 -0.10000E-02  0.37024E-01
 -0.30769E-01 -0.40000E-01 -0.54100E-01  0.55453E-01 -0.10000E-02  0.36900E-01
 -0.30769E-01 -0.38000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.36438E-01
 -0.30769E-01 -0.36000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.36339E-01
 -0.30769E-01 -0.34000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.36142E-01
 -0.30769E-01 -0.32000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.35708E-01
 -0.30769E-01 -0.30000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.35614E-01
 -0.30769E-01 -0.28000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.35426E-01
 -0.30769E-01 -0.26000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.35333E-01
 -0.30769E-01 -0.24000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.34901E-01
 -0.30769E-01 -0.22000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.34814E-01
 -0.30769E-01 -0.20000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.34641E-01
 -0.30769E-01 -0.18000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.34555E-01
 -0.30769E-01 -0.16000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.34166E-01
 -0.30769E-01 -0.14000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.34013E-01
 -0.30769E-01 -0.12000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.33936E-01
 -0.30769E-01 -0.10000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.33783E-01
 -0.30769E-01 -0.80000E-02 -0.55445E-01  0.55445E-01 -0.10000E-02  0.33706E-01
 -0.30769E-01 -0.60000E-02 -0.55445E-01  0.55445E-01 -0.10000E-02  0.33553E-01
 -0.30769E-01 -0.40000E-02 -0.55445E-01  0.55445E-01 -0.10000E-02  0.33168E-01
 -0.30769E-01 -0.20000E-02 -0.55445E-01  0.55445E-01 -0.10000E-02  0.33039E-01
 -0.30769E-01  0.00000E+00 -0.55445E-01  0.55445E-01 -0.10000E-02  0.32975E-01
 -0.30769E-01  0.20000E-02 -0.55445E-01  0.55445E-01 -0.10000E-02  0.32847E-01
 -0.30769E-01  0.40000E-02 -0.55445E-01  0.55445E-01 -0.10000E-02  0.32718E-01
 -0.30769E-01  0.60000E-02 -0.55445E-01  0.55445E-01 -0.10000E-02  0.32654E-01
 -0.30769E-01  0.80000E-02 -0.55445E-01  0.55445E-01 -0.10000E-02  0.32525E-01
 -0.30769E-01  0.10000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.32397E-01
 -0.30769E-01  0.12000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.32332E-01
 -0.30769E-01  0.14000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.32011E-01
 -0.30769E-01  0.16000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.31850E-01
 -0.30769E-01  0.18000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.31750E-01
 -0.30769E-01  0.20000E-01 -0.55445E-01  0.55445E-01 -0.10000E-02  0.31650E-01
 -0.30769E-01  0.22000E-01 -0.55445E-01  0.55400E-01 -0.10000E-02  0.31150E-01
 -0.30769E-01  0.24000E-01 -0.55453E-01  0.54800E-01 -0.10000E-02  0.30300E-01
 -0.30769E-01  0.26000E-01 -0.55460E-01  0.53400E-01 -0.10000E-02  0.29500E-01
 -0.30769E-01  0.28000E-01 -0.55400E-01  0.52000E-01 -0.10000E-02  0.29000E-01
 -0.30769E-01  0.30000E-01 -0.55405E-01  0.50500E-01 -0.10000E-02  0.28250E-01
 -0.30769E-01  0.32000E-01 -0.55435E-01  0.49100E-01 -0.10000E-02  0.27550E-01
 -0.30769E-01  0.34000E-01 -0.55407E-01  0.47800E-01 -0.10000E-02  0.27150E-01
 -0.30769E-01  0.36000E-01 -0.55432E-01  0.46400E-01 -0.10000E-02  0.26500E-01
 -0.30769E-01  0.38000E-01 -0.55453E-01  0.41500E-01 -0.10000E-02  0.23400E-01
 -0.30769E-01  0.40000E-01 -0.55418E-01  0.34800E-01 -0.10000E-02  0.22433E-01
 -0.30769E-01  0.42000E-01 -0.55400E-01  0.28300E-01 -0.10000E-02  0.21855E-01
 -0.30769E-01  0.44000E-01 -0.55300E-01  0.22000E-01 -0.10000E-02  0.21276E-01
 -0.30769E-01  0.46000E-01 -0.55200E-01  0.15600E-01 -0.10000E-02  0.20300E-01
 -0.30769E-01  0.48000E-01 -0.55100E-01  0.93000E-02 -0.10000E-02  0.19917E-01
 -0.30769E-01  0.50000E-01 -0.55000E-01  0.30000E-02 -0.10000E-02  0.19486E-01
