   7   -3.07692E-02   -4.80000E-02   -22.8115   -50.6770    1.00000    8.95945E-06
   7   -3.07692E-02   -4.60000E-02   -33.0993   -209.514    1.00000    5.13336E-04
   7   -3.07692E-02   -4.40000E-02   -55.8843   -471.827    1.00000    2.65453E-03
   7   -3.07692E-02   -4.20000E-02   -156.465   -1580.73    1.00000    8.63740E-03
   7   -3.07692E-02   -4.00000E-02    179.993    1968.56    1.00000    2.15946E-02
   7   -3.07692E-02   -3.80000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -3.60000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -3.40000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -3.20000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -3.00000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -2.80000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -2.60000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -2.40000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -2.20000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -2.00000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -1.80000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -1.60000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -1.40000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -1.20000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -1.00000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -8.00000E-03    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -6.00000E-03    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -4.00000E-03    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02   -2.00000E-03    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02  0.    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02    2.00000E-03    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02    4.00000E-03    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02    6.00000E-03    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02    8.00000E-03    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02    1.00000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02    1.20000E-02    105.705    993.485    1.00000    3.64419E-02
   7   -3.07692E-02    1.40000E-02    105.705    993.485    1.00000    3.64419E-02
